"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.AROM_Rep1"	"Intensity.AROM_Rep2"	"Intensity.AROM_Rep3"	"Mean_arom"	"Median_arom"	"logFC"	"Pvalue_limma"
1428.7573	"P57780"	"Alpha-actinin-4;Alpha-actinin-1"	"Actn4;Actn1"	0	47291000	47187000	31492666.6666667	47187000	1.89024902232723	0.127722989920071
1744.9036	"Q9CQF3"	"Cleavage and polyadenylation specificity factor subunit 5"	"Nudt21"	0	3592300	6219400	3270566.66666667	3592300	1.57231088653554	0.138523204622137
1004.4961	"P57780"	"Alpha-actinin-4"	"Actn4"	10570000	3894100	11986000	8816700	10570000	5.41880630322561	5.67554140650208e-06
1091.5355	"Q64727"	"Vinculin"	"Vcl"	14561000	11392000	18292000	14748333.3333333	14561000	1.58107846832312	0.138094396436963
1646.7934	"O09044"	"Synaptosomal-associated protein 23"	"Snap23"	5597100	3315500	10252000	6388200	5597100	2.25813506112294	0.0343376461446597
1309.67	"Q99LC5"	"Electron transfer flavoprotein subunit alpha, mitochondrial"	"Etfa"	25044000	17352000	35466000	25954000	25044000	1.50387187882369	0.146298215964235
2899.4255	"Q9JII6"	"Alcohol dehydrogenase [NADP(+)]"	"Akr1a1"	117080000	6078000	27310000	50156000	27310000	2.24956544425323	0.0640274423489327
1520.845	"P26039"	"Talin-1"	"Tln1"	81865000	30181000	78936000	63660666.6666667	78936000	2.68345155991609	0.013533401966477
1482.8042	"P49182"	"Heparin cofactor 2"	"Serpind1"	13520000	19907000	17727000	17051333.3333333	17727000	3.10454568521391	0.00353275686193961
1005.5495	"Q8VCM7"	"Fibrinogen gamma chain"	"Fgg"	26094000	20067000	50051000	32070666.6666667	26094000	2.93320553968449	0.00601071657602832
1228.7027	"P19137"	"Laminin subunit alpha-1"	"Lama1"	5293800	2699600	6123900	4705766.66666667	5293800	2.52325129645414	0.0208340016439734
1528.6933	"P42225"	"Signal transducer and activator of transcription 1"	"Stat1"	0	4050100	2987200	2345766.66666667	2987200	1.87380372506693	0.0739118450794567
2414.1965	"P01029"	"Complement C4-B;Complement C4 beta chain;Complement C4 alpha chain;C4a anaphylatoxin;Complement C4 gamma chain"	"C4b"	5899500	8009800	13481000	9130100	8009800	2.99338589196449	0.00488892359684231
1676.8192	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	7699500	10572000	12959000	10410166.6666667	10572000	3.03326839483326	0.00455083558553917
1073.6485	"A6X935"	"Inter alpha-trypsin inhibitor, heavy chain 4"	"Itih4"	9214400	11717000	21273000	14068133.3333333	11717000	3.27807053390952	0.00225415218844328
1474.7272	"Q8JZV7"	"Putative N-acetylglucosamine-6-phosphate deacetylase"	"Amdhd2"	7536900	3134800	7503400	6058366.66666667	7503400	2.48216838778315	0.018804806221739
978.55385	"Q99JT9"	"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"	"Adi1"	5963300	3443700	6503600	5303533.33333333	5963300	2.14992467975206	0.0403075991639061
1028.623	"P14824"	"Annexin A6"	"Anxa6"	26887000	21872000	30586000	26448333.3333333	26887000	2.7121651953299	0.0107443624338404
1071.6288	"O35639"	"Annexin A3"	"Anxa3"	19487000	10255000	13981000	14574333.3333333	13981000	3.17533096841544	0.00350701156803572
2075.1085	"Q91ZX7"	"Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain"	"Lrp1"	8729200	8620900	11694000	9681366.66666667	8729200	2.82929974870028	0.00801397480427285
934.54877	"Q9EPC1"	"Alpha-parvin"	"Parva"	0	2678500	5221700	2633400	2678500	1.82348115535057	0.0811689510788971
2598.4057	"A6H584"	"Collagen alpha-5(VI) chain"	"Col6a5"	0	9374600	12588000	7320866.66666667	9374600	1.95371190776879	0.0727274030053801
2162.1947	"Q61599"	"Rho GDP-dissociation inhibitor 2"	"Arhgdib"	36059000	37371000	72463000	48631000	37371000	2.82014922838174	0.00826919388391977
2028.1507	"Q00519"	"Xanthine dehydrogenase/oxidase;Xanthine dehydrogenase;Xanthine oxidase"	"Xdh"	9709600	3605100	5412500	6242400	5412500	3.63815730734038	0.00111591357045554
1203.6897	"P37804"	"Transgelin"	"Tagln"	9138500	87082000	29212000	41810833.3333333	29212000	1.60466311989036	0.132584374994389
1087.606	"Q00896"	"Alpha-1-antitrypsin 1-1;Alpha-1-antitrypsin 1-2;Alpha-1-antitrypsin 1-4;Alpha-1-antitrypsin 1-3"	"Serpina1a;Serpina1b;Serpina1d;Serpina1c"	50316000	71624000	193510000	105150000	71624000	1.77479435634698	0.0904203749551632
1503.7491	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	158700000	114250000	153560000	142170000	153560000	1.75042688567132	0.0945590017664681
1019.4672	"O70194"	"Eukaryotic translation initiation factor 3 subunit D"	"Eif3d"	7612400	4370500	8124000	6702300	7612400	1.86029766418644	0.0777708916161247
1667.8479	"O70439"	"Syntaxin-7"	"Stx7"	19045000	8444300	13293000	13594100	13293000	2.09724402049822	0.0465339582635825
959.52876	"Q8BH61"	"Coagulation factor XIII A chain"	"F13a1"	13410000	11809000	15627000	13615333.3333333	13410000	1.95957458039612	0.0598640084982914
1152.6867	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	9305300	5883300	12955000	9381200	9305300	2.41391124394563	0.0221805817503604
758.42865	"P28654"	"Decorin"	"Dcn"	0	63375000	227530000	96968333.3333333	63375000	2.64749775673736	0.0508457265206007
1810.9173	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	8394200	4415400	4362600	5724066.66666667	4415400	2.47565362380276	0.02087630502103
992.5291	"P54728"	"UV excision repair protein RAD23 homolog B;UV excision repair protein RAD23 homolog A"	"Rad23b;Rad23a"	11554000	9540800	27141000	16078600	11554000	1.83649526816315	0.101448179471579
1709.8771	"P26039"	"Talin-1"	"Tln1"	18648000	10418000	20517000	16527666.6666667	18648000	3.47219024406843	0.00125114662273286
775.40758	"A2AX52"	"Collagen alpha-4(VI) chain"	"Col6a4"	3397200	0	9312300	4236500	3397200	1.82787820096554	0.0942393667163843
1345.7341	"Q9JI10"	"Serine/threonine-protein kinase 3;Serine/threonine-protein kinase 3 36kDa subunit;Serine/threonine-protein kinase 3 20kDa subunit"	"Stk3"	0	2239600	4604300	2281300	2239600	1.71183713957032	0.0987976249359195
3057.5693	"Q99JY9"	"Actin-related protein 3"	"Actr3"	154480000	41222000	58837000	84846333.3333333	58837000	2.18342414984441	0.0440222847891513
1692.8294	"Q9WTP7"	"GTP:AMP phosphotransferase AK3, mitochondrial"	"Ak3"	7428100	1672900	3136000	4079000	3136000	2.95170599554025	0.00618539528547533
1600.9036	"Q9DBG5"	"Perilipin-3"	"Plin3"	7374100	4939100	16414000	9575733.33333333	7374100	1.67246358760953	0.11144367891784
996.56442	"O09159"	"Lysosomal alpha-mannosidase"	"Man2b1"	3542500	2919200	5156700	3872800	3542500	2.30393503698263	0.028641788909244
1071.6176	"Q61207"	"Prosaposin"	"Psap"	34574000	13208000	27717000	25166333.3333333	27717000	4.63560704114687	4.19074350544969e-05
2155.15	"Q9DBJ1"	"Phosphoglycerate mutase 1"	"Pgam1"	532560000	38455000	67982000	212999000	67982000	2.14833618949962	0.0865165488727434
1446.7501	"P26039"	"Talin-1"	"Tln1"	0	13490000	17097000	10195666.6666667	13490000	2.18452676734906	0.0551835878378003
1834.7688	"P26039"	"Talin-1"	"Tln1"	7477200	3679200	6789300	5981900	6789300	2.20300619295651	0.0378233935656655
1041.4437	"P07724"	"Serum albumin"	"Alb"	286290000	543800000	474070000	434720000	474070000	2.64124914012555	0.0122586620060294
1140.5451	"Q9CQE1"	"Protein NipSnap homolog 3B"	"Nipsnap3b"	6907900	6730900	8702500	7447100	6907900	1.99407544205502	0.0582510266858592
2269.1372	"Q91VI7"	"Ribonuclease inhibitor"	"Rnh1"	15209000	19465000	30749000	21807666.6666667	19465000	2.03480440875117	0.0503058639913453
1531.7453	"P14824"	"Annexin A6"	"Anxa6"	24013000	22342000	40043000	28799333.3333333	24013000	2.83533442988412	0.00785729288921101
1558.7198	"P61202"	"COP9 signalosome complex subunit 2"	"Cops2"	11072000	4608800	19808000	11829600	11072000	1.54447668010865	0.154560226234044
1243.6157	"P07356"	"Annexin A2"	"Anxa2"	109090000	97512000	108380000	104994000	108380000	2.23566658858342	0.0329717505416358
1337.6286	"Q9DCJ9"	"N-acetylneuraminate lyase"	"Npl"	42097000	20613000	43399000	35369666.6666667	42097000	2.2128802026618	0.0357188359765899
1046.5608	"P08074"	"Carbonyl reductase [NADPH] 2"	"Cbr2"	7784200	6883700	11611000	8759633.33333333	7784200	2.19300854894225	0.0375381222321144
1801.8747	"Q91ZX7"	"Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain"	"Lrp1"	5506300	4528900	5292400	5109200	5292400	2.5599992828558	0.0148155613995521
1230.6245	"P14824"	"Annexin A6"	"Anxa6"	7852200	7464400	31813000	15709866.6666667	7852200	1.87996058184626	0.0784556065193148
1221.5877	"P07356"	"Annexin A2"	"Anxa2"	115710000	95598000	107560000	106289333.333333	107560000	2.15657186992802	0.0403920130870387
1087.5583	"Q8BTM8"	"Filamin-A"	"Flna"	15547000	21969000	21861000	19792333.3333333	21861000	2.45517572628882	0.0191424283072677
1670.761	"Q9D964"	"Glycine amidinotransferase, mitochondrial"	"Gatm"	1878200	5959900	7109300	4982466.66666667	5959900	1.89885417300253	0.0738073777983341
1333.6038	"Q9DBH5"	"Vesicular integral-membrane protein VIP36"	"Lman2"	15569000	15273000	16017000	15619666.6666667	15569000	2.51741813316179	0.0191741053564114
986.52843	"P48036"	"Annexin A5"	"Anxa5"	83063000	69654000	148490000	100402333.333333	83063000	2.94731994407088	0.00573438587607784
1256.6361	"Q9D880"	"Mitochondrial import inner membrane translocase subunit TIM50"	"Timm50"	6882900	7934000	15032000	9949633.33333333	7934000	1.72205748898946	0.0989718216578456
1122.6073	"Q8BWT1"	"3-ketoacyl-CoA thiolase, mitochondrial"	"Acaa2"	63166000	45604000	107470000	72080000	63166000	1.92259292290278	0.0673934244011568
1792.9611	"Q9D7V9"	"N-acylethanolamine-hydrolyzing acid amidase;N-acylethanolamine-hydrolyzing acid amidase subunit alpha;N-acylethanolamine-hydrolyzing acid amidase subunit beta"	"Naaa"	0	4307300	6440600	3582633.33333333	4307300	2.49627118779441	0.0211119375563692
1728.8352	"Q6A0A9"	"Constitutive coactivator of PPAR-gamma-like protein 1"	"FAM120A"	1235500	2548000	5545700	3109733.33333333	2548000	2.33026058698338	0.0299900677793979
791.38474	"Q61425"	"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"	"Hadh"	38981000	21186000	85064000	48410333.3333333	38981000	1.57722411525181	0.13666472969288
1056.5451	"P21614"	"Vitamin D-binding protein"	"Gc"	33199000	73403000	106130000	70910666.6666667	73403000	2.37972294457032	0.0238141322064728
1240.7027	"Q8K0U4"	"Heat shock 70 kDa protein 12A"	"Hspa12a"	0	2843700	6778400	3207366.66666667	2843700	2.08416825782407	0.053118613935756
1322.7122	"P97384"	"Annexin A11"	"Anxa11"	14101000	8478500	11172000	11250500	11172000	1.84392828690801	0.079476745044399
996.52401	"P07724"	"Serum albumin"	"Alb"	878030000	542170000	1226300000	882166666.666667	878030000	2.32980289618557	0.0302189994410357
2298.1591	"Q9CYZ2"	"Tumor protein D54"	"Tpd52l2"	25960000	25962000	6392100	19438033.3333333	25960000	3.30564855703557	0.00296804346791845
3510.717	"Q9R1P3"	"Proteasome subunit beta type-2"	"Psmb2"	83873000	21342000	7210700	37475233.3333333	21342000	2.61565628897969	0.033084983956517
948.46987	"Q9EQH3"	"Vacuolar protein sorting-associated protein 35"	"Vps35"	6080900	2082600	7994400	5385966.66666667	6080900	1.72761745232538	0.107117670661612
1421.6531	"P29391"	"Ferritin light chain 1"	"Ftl1"	382320000	310900000	318590000	337270000	318590000	3.80457513521808	0.00046609432075356
1523.846	"Q9EQH2"	"Endoplasmic reticulum aminopeptidase 1"	"Erap1"	0	2243900	2526000	1589966.66666667	2243900	2.18901102004308	0.0353426634768047
1369.8181	"P19137"	"Laminin subunit alpha-1"	"Lama1"	0	2732300	9540000	4090766.66666667	2732300	2.53382901445921	0.0239673191447699
1189.5939	"Q9CYZ2"	"Tumor protein D54"	"Tpd52l2"	5986100	2333000	0	2773033.33333333	2333000	1.72315459003171	0.138071466265507
1364.7048	"Q69ZN7"	"Myoferlin"	"Myof"	1516400	3961900	11087000	5521766.66666667	3961900	2.98138643636517	0.00650617608609372
1372.7351	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	15677000	3334300	4601400	7870900	4601400	2.1537358271291	0.0468753967757084
1747.8992	"Q68FH4"	"N-acetylgalactosamine kinase"	"Galk2"	4121100	3758100	5218300	4365833.33333333	4121100	1.9478982503733	0.0625633426032126
1296.6245	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	159620000	218340000	265570000	214510000	218340000	2.57111839048123	0.014425756807955
1960.9113	"Q8VDD5"	"Myosin-9;Myosin-10"	"Myh9;Myh10"	43775000	54443000	39575000	45931000	43775000	1.81211853674507	0.0803628411366922
1288.7061	"A6H584"	"Collagen alpha-5(VI) chain"	"Col6a5"	5134700	26457000	32178000	21256566.6666667	26457000	3.31154864790722	0.00296287217682469
1445.7622	"Q8BFR4"	"N-acetylglucosamine-6-sulfatase"	"Gns"	4450000	2843800	4469700	3921166.66666667	4450000	2.0154680430005	0.0528546733483704
2421.2639	"A2AGT5"	"Cytoskeleton-associated protein 5"	"Ckap5"	5580900	2215600	2047200	3281233.33333333	2215600	1.64938702377439	0.119255881376915
1170.5921	"Q8VCW8"	"Acyl-CoA synthetase family member 2, mitochondrial"	"Acsf2"	12454000	8687600	30170000	17103866.6666667	12454000	1.97254817066405	0.0620218943028068
1546.8355	"Q9CQ89"	"Protein CutA"	"Cuta"	6470300	3840900	7889300	6066833.33333333	6470300	1.61484225357841	0.123592725538408
1146.6285	"P21614"	"Vitamin D-binding protein"	"Gc"	11101000	14209000	20981000	15430333.3333333	14209000	3.80253239891395	0.000629320728282396
963.48729	"Q9Z0S1"	"3(2),5-bisphosphate nucleotidase 1"	"Bpnt1"	6125100	1191800	4810300	4042400	4810300	1.81313780307654	0.132635314054103
1297.5973	"P62814"	"V-type proton ATPase subunit B, brain isoform"	"Atp6v1b2"	36970000	14173000	25281000	25474666.6666667	25281000	3.28233090528479	0.00277557178143635
1770.8433	"Q9EQ06"	"Estradiol 17-beta-dehydrogenase 11"	"Hsd17b11"	5813400	3027700	6160000	5000366.66666667	5813400	2.70698489543956	0.0111081174917299
1381.615	"P07309"	"Transthyretin"	"Ttr"	91763000	151570000	225280000	156204333.333333	151570000	1.92171939312169	0.063887860854756
990.49819	"P09813"	"Apolipoprotein A-II;Proapolipoprotein A-II"	"Apoa2"	357030000	407770000	643990000	469596666.666667	407770000	3.01173137874529	0.00482459966295659
1554.7791	"O35469"	"3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 6;3-beta-hydroxy-Delta(5)-steroid dehydrogenase;Steroid Delta-isomerase;3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 3;3-beta-hydroxy-Delta(5)-steroid dehydrogenase;Steroid Delta-isomerase;3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2;3-beta-hydroxy-Delta(5)-steroid dehydrogenase;Steroid Delta-isomerase"	"Hsd3b6;Hsd3b3;Hsd3b2"	211190000	111590000	303120000	208633333.333333	211190000	1.5874161581008	0.13284845040634
1216.6816	"Q9CR62"	"Mitochondrial 2-oxoglutarate/malate carrier protein"	"Slc25a11"	3052300	1449000	2072900	2191400	2072900	1.96015170347088	0.0598445779109085
1227.6711	"P43274"	"Histone H1.4"	"Hist1h1e"	126740000	56150000	75506000	86132000	75506000	2.39295910700907	0.0268359570379759
1941.9068	"Q68FD5"	"Clathrin heavy chain 1"	"Cltc"	50937000	25988000	33607000	36844000	33607000	1.50207901187253	0.153132852307855
1196.586	"P51150"	"Ras-related protein Rab-7a"	"Rab7a"	22523000	9073400	15113000	15569800	15113000	2.09210672793516	0.0488844448471763
1146.5629	"P01027"	"Complement C3;Complement C3 beta chain;C3-beta-c;Complement C3 alpha chain;C3a anaphylatoxin;Acylation stimulating protein;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2"	"C3"	19084000	12712000	37064000	22953333.3333333	19084000	3.01088863606706	0.00598422731330509
1064.5138	"P26039"	"Talin-1"	"Tln1"	12803000	9025300	17190000	13006100	12803000	2.54809078546977	0.0162801397016026
831.47018	"P01837"	"Ig kappa chain C region"	""	217820000	95294000	217710000	176941333.333333	217710000	4.17719976423197	0.000225386086236404
875.47125	"P47754"	"F-actin-capping protein subunit alpha-2"	"Capza2"	16346000	13628000	17339000	15771000	16346000	2.11654723827912	0.046612558554089
1040.5866	"Q60648"	"Ganglioside GM2 activator"	"Gm2a"	69152000	35568000	41225000	48648333.3333333	41225000	1.75852929564596	0.091933694839795
1817.8755	"P26231"	"Catenin alpha-1;Catenin alpha-2"	"Ctnna1;Ctnna2"	4350400	2167600	4806600	3774866.66666667	4350400	1.90676344797771	0.0745642391590123
982.44298	"Q921I1"	"Serotransferrin"	"Tf"	24303000	0	46233000	23512000	24303000	2.06932644212097	0.0794670220900994
1585.7049	"P19221"	"Prothrombin;Activation peptide fragment 1;Activation peptide fragment 2;Thrombin light chain;Thrombin heavy chain"	"F2"	0	23356000	14135000	12497000	14135000	1.99612766698399	0.0918593752664605
1115.6074	"P18242"	"Cathepsin D"	"Ctsd"	596270000	286180000	450830000	444426666.666667	450830000	4.16821089185438	0.000186636546871004
3195.6023	"P68033"	"Actin, aortic smooth muscle;Actin, gamma-enteric smooth muscle;Actin, alpha cardiac muscle 1;Actin, alpha skeletal muscle"	"Acta2;Actg2;Actc1;Acta1"	300940000	595670000	369440000	422016666.666667	369440000	1.91130224719059	0.0656136888461721
2671.1872	"P14733"	"Lamin-B1"	"Lmnb1"	14718000	12408000	10059000	12395000	12408000	1.56334465691366	0.131384073422584
1321.699	"Q91ZX7"	"Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain"	"Lrp1"	0	7383400	1864900	3082766.66666667	1864900	1.76709661752205	0.102757878943095
1699.8417	"Q9D8U8"	"Sorting nexin-5"	"Snx5"	19646000	9065900	8734900	12482266.6666667	9065900	3.26743025006969	0.00238790700763747
947.49238	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	7418600	4618800	14394000	8810466.66666667	7418600	3.12888657674021	0.00442714603171278
1061.4666	"Q04997"	"Inhibin alpha chain"	"Inha"	0	5859200	13766000	6541733.33333333	5859200	1.73876492315847	0.126022759418422
1254.5914	"Q05816"	"Fatty acid-binding protein, epidermal"	"Fabp5"	246210000	139300000	183310000	189606666.666667	183310000	5.60772289400571	6.76351810384096e-06
903.48479	"P19221"	"Prothrombin;Activation peptide fragment 1;Activation peptide fragment 2;Thrombin light chain;Thrombin heavy chain"	"F2"	0	6413400	11783000	6065466.66666667	6413400	1.89726297120508	0.0939912089352616
2915.491	"Q923D2"	"Flavin reductase (NADPH)"	"Blvrb"	92716000	32429000	7282900	44142633.3333333	32429000	1.86048237512789	0.0945010814886715
1260.6939	"P51174"	"Long-chain specific acyl-CoA dehydrogenase, mitochondrial"	"Acadl"	10673000	0	7056500	5909833.33333333	7056500	2.24315440076362	0.0840256075124018
1222.6558	"P01027"	"Complement C3;Complement C3 beta chain;C3-beta-c;Complement C3 alpha chain;C3a anaphylatoxin;Acylation stimulating protein;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2"	"C3"	20017000	56624000	78338000	51659666.6666667	56624000	2.74328963309443	0.0100549177416275
920.42733	"Q9DBG5"	"Perilipin-3"	"Plin3"	6748200	1687100	5833900	4756400	5833900	1.72181586084357	0.111439542788847
748.37893	"O08749"	"Dihydrolipoyl dehydrogenase, mitochondrial"	"Dld"	14762000	2238500	6297200	7765900	6297200	1.74045119056432	0.100062237966137
759.37628	"P16858"	"Glyceraldehyde-3-phosphate dehydrogenase"	"Gapdh"	233620000	159010000	329160000	240596666.666667	233620000	1.78252013766493	0.0901361561781081
1015.5186	"Q8BP40"	"Lysophosphatidic acid phosphatase type 6"	"Acp6"	0	875290	1394800	756696.666666667	875290	1.98181666826948	0.0624603967002695
822.44872	"Q8VEM8"	"Phosphate carrier protein, mitochondrial"	"Slc25a3"	29513000	26752000	58379000	38214666.6666667	29513000	1.79977969190859	0.0842230780537023
